I,"Nghiệp vụ Quy chế cho vay đối với khách hàng trong hệ thống Agribank, tổng số 93 câu.",,,,,,,
80,Các phương thức cho vay bao gồm?,"Cho vay từng lần, Cho vay hợp vốn, Cho vay lưu vụ.","Cho vay theo hạn mức, Cho vay theo hạn mức dự phòng, Cho vay theo hạn mức thấu chi trên tài khoản thanh toán. ","Cho vay quay vòng, Cho vay tuần hoàn (rollover).",Tất cả đáp án trên ,4,Điều 31 QĐ 656/QyĐ-NHNo- TD,Bổ sung mới
81,Quyền của Agribank đối với khách hàng như thế nào?,"Khởi kiện khách hàng, bên bảo đảm hoặc người bảo lãnh khi có vi phạm Thỏa thuận cho vay, Hợp đồng bảo đảm;","Kiểm tra, giám sát quá trình việc sử dụng vốn vay, trả nợ của khách hàng;","Áp dụng các biện pháp thu hồi nợ theo Thỏa thuận cho vay, Hợp đồng bảo đảm và quy định của pháp luật có liên quan khi đến hạn mà khách hàng không trả nợ;",Tất cả đáp án trên ,4,Khoản 1 Điều 36 QĐ 656/QyĐ-NHNo- TD,Bổ sung mới
82,"Đối với khoản vay thuộc thẩm quyền quyết định cho vay của Giám đốc Chi nhánh loại I, loại II (trực tiếp quản lý), Giám đốc chi nhánh có thể giao cho Phòng giao dịch thực hiện những nhiệm vụ gì? ","Giám đốc Phòng giao dịch được quyết định cho vay đối với các khoản vay được Giám đốc chi nhánh loại I, II ủy quyền.","Giám đốc Phòng giao dịch có thể ký Thỏa thuận cho vay, Hợp đồng bảo đảm đối với các khoản vay được Giám đốc chi nhánh loại I, II ủy quyền.","Phòng giao dịch tiếp cận, thẩm định khoản vay, Giám đốc chi nhánh quyết định cho vay, ký Thỏa thuận cho vay, Hợp đồng bảo đảm và phân công cho Phòng giao dịch thực hiện nghiệp vụ giải ngân và quản lý nợ cho vay, kiểm tra, giám sát, đôn đốc thu hồi nợ",Tất cả đáp án trên. ,3,Khoản 3 Điều 37 QĐ 656/QyĐ-NHNo- TD,Bổ sung mới
83,Việc cơ cấu lại thời hạn trả nợ được thực hiện trên nguyên tắc nào? ,"Người quyết định cơ cấu lại thời hạn trả nợ không là người quyết định cho vay đối với khoản vay đó, trừ trường hợp khoản vay do Hội đồng thành viên phê duyệt.","Người quyết định cơ cấu lại thời hạn trả nợ không là người quyết định cho vay đối với khoản vay đó, trừ trường hợp khoản vay do Tổng Giám đốc phê duyệt.",Đáp án 1 và 2 đều sai.,Đáp án 1 và 2 đều đúng,4,Khoản 3 Điều 40 QĐ 656/QyĐ-NHNo- TD,Rà soát 
84,Cấp nào phê duyệt và quyết định gia hạn nợ?,Cấp nào đã phê duyệt/quyết định cho vay thì phê duyệt/quyết định gia hạn nợ đối với khoản vay đó.,Khoản vay đã được Hội đồng thành viên phê duyệt cho vay thì Tổng Giám đốc phê duyệt gia hạn nợ.,"Giám đốc Agribank nơi cho vay quyết định gia hạn nợ các khoản nợ được cơ cấu giữ nguyên nhóm nợ theo quy định của Chính phủ, NHNN.",Tất cả đáp án trên ,4,Điểm b Khoản 4 Điều 40 QĐ 656/QyĐ-NHNo- TD,Rà soát 
85,Agribank phải lưu giữ hồ sơ cho vay nào?,"Thông tin, tài liệu, dữ liệu đề nghị vay vốn (hồ sơ đề nghị vay vốn do khách hàng cung cấp);","Tài liệu, dữ liệu thẩm định, quyết định cho vay; thỏa thuận cho vay;","Hồ sơ về biện pháp bảo đảm tiền vay (trường hợp cho vay có bảo đảm); những tài liệu, dữ liệu phát sinh trong quá trình sử dụng vốn vay liên quan đến thỏa thuận cho vay.",Tất cả đáp án trên,4,"Điểm a, b, c, d, đ khoản 2 Điều 43 QĐ 579/QyĐ-NHNo-TD sửa đổi, bổ sung QĐ 656/QyĐ-NHNo- TD","sửa đổi, bổ sung"
86,"Nhiệm vụ, trách nhiệm của Người kiểm tra vượt thẩm quyền là gì?",Đánh giá tình hình chấp hành các nội dung cho vay theo văn bản thông báo phê duyệt cho vay của cấp có thẩm quyền;,Đánh giá tình hình thực hiện phương án sử dụng vốn; tình hình tài chính; khả năng trả nợ của khách hàng.,"Trường hợp phát hiện vi phạm, Người kiểm tra khoản vay vượt thẩm quyền phải đề xuất biện pháp xử lý sau kiểm tra.",Tất cả đáp án trên ,4,Khoản 1 Điều 51 QĐ 656/QyĐ-NHNo- TD,Bổ sung mới
87,"Nhiệm vụ, trách nhiệm của Người giám sát khoản vay vượt thẩm quyền là gì?",Đăng ký thông tin phê duyệt trên hệ thống IPCAS.,Đề xuất thay đổi các thông tin trên hệ thống IPCAS (nếu có);,Giám sát các khoản vay vượt thẩm quyền.,Tất cả đáp án trên,4,Khoản 2 Điều 51 QĐ 656/QyĐ-NHNo- TD,Rà soát 
88,"Nhiệm vụ, trách nhiệm của Người quản lý nợ là gì?","Soạn thảo Thỏa thuận cho vay, Hợp đồng bảo đảm; cung cấp cho khách hàng đầy đủ các thông tin tại Thỏa thuận cho vay trước khi thực hiện giao kết.","Lập hồ sơ đề xuất giải ngân; đôn đốc khách hàng trả nợ đến hạn, quá hạn gốc, lãi, phí (bao gồm nợ đã XLRR, nợ bán cho VAMC).","Thực hiện việc kiểm tra sau khi cho vay; đề xuất biện pháp xử lý qua kiểm tra, giám sát; thực hiện những biện pháp xử lý nợ theo quy định.",Tất cả đáp án trên,4,Điều 52 QĐ 656/QyĐ-NHNo- TD,Rà soát 
89,"Cấp nào có thẩm quyền được xem xét phê duyệt mức cho vay tối đa cao hơn quy định đối với cho vay trung hạn, dài hạn thực hiện dự án hoạt động kinh doanh?",Hội đồng thành viên.,Tổng Giám đốc.,Trưởng ban Thẩm định/Giám đốc Trung tâm phê duyệt.,Hội đồng thành viên/Tổng Giám đốc/Trưởng ban Thẩm định/Giám đốc Trung tâm phê duyệt theo thẩm quyền cấp tín dụng,4,Khoản 3 Điều 21 QĐ 656/QyĐ-NHNo- TD,Rà soát 
90,"Công ty B đề nghị vay vốn thời hạn 5 năm để đầu tư máy móc thiết bị, tổng mức đầu tư 10 tỷ đồng, vốn đối ứng tối thiểu của công ty B tham gia vào dự án là bao nhiêu?","1,5 tỷ đồng.",2 tỷ đồng.,"2,5 tỷ đồng",3 tỷ đồng.,3,Khoản 2 Điều 21 QĐ 656/QyĐ-NHNo- TD,Rà soát 
91,"Trước khi xác lập Thỏa thuận cho vay, Agribank nơi cho vay có trách nhiệm cung cấp cho khách hàng đầy đủ các thông tin nào? ","Thẩm quyền cho vay; Lãi suất cho vay; nguyên tắc và các yếu tố xác định, thời điểm xác định lãi suất cho vay đối với trường hợp áp dụng lãi suất cho vay có điều chỉnh. ",Lãi suất áp dụng đối với dư nợ gốc bị quá hạn; lãi suất áp dụng đối với lãi chậm trả; phương pháp tính lãi tiền vay; loại phí và mức phí áp dụng đối với khoản vay.,Các tiêu chí xác định khách hàng vay vốn theo lãi suất cho vay ngắn hạn bằng đồng Việt Nam nhằm đáp ứng một số nhu cầu vốn NHNN quy định mức lãi suất cho vay tối đa.,Tất cả đáp án trên,4,Khoản 1 Điều 8 QĐ 656/QyĐ-NHNo- TD,Rà soát 
92,Quy định của Agribank về lãi suất cho vay đối với khách hàng  như thế nào?,"Agribank nơi cho vay và khách hàng thỏa thuận về lãi suất cho vay theo cung cầu vốn thị trường, nhu cầu vay vốn và mức độ tín nhiệm của khách hàng, đúng quy định của Chính phủ, NHNN và Agribank về lãi suất cho vay.","Agribank nơi cho vay và khách hàng thỏa thuận về lãi suất cho vay theo cung cầu vốn thị trường, nhu cầu vay vốn đúng quy định của Chính phủ, NHNN và Agribank về lãi suất cho vay.","Tổng Giám đốc quy định lãi suất cho vay đáp ứng yêu cầu hoạt động kinh doanh và chính sách khách hàng trong từng thời kỳ; hướng dẫn phương pháp tính lãi bao gồm lãi trong hạn, áp dụng lãi quá hạn, lãi chậm trả.",Cả 1 và 3 đều đúng,4,Điều 11 QĐ 656/QyĐ-NHNo- TD,Rà soát 
93,Nhận định nào sau đây là đúng nhất?,"Khách hàng, bên bảo đảm phải cam kết thực hiện các thủ tục trao quyền chủ động thu hồi và xử lý tài sản bảo đảm cho Agribank.","Khách hàng, bên bảo đảm có trách nhiệm thực hiện nghiêm túc các cam kết về xử lý tài sản bảo đảm đã ghi trong Thỏa thuận cho vay, Hợp đồng bảo đảm tiền vay và quy định của pháp luật.",Cả 1 và 2 đều đúng,Việc áp dụng biện pháp bảo đảm tiền vay hoặc không áp dụng biện pháp bảo đảm tiền vay do Agribank nơi cho vay quyết định.,3,Điều 13 QĐ 656/QyĐ-NHNo- TD,Bổ sung mới
II,"Nghiệp vụ quy trình cho vay đối với khách hàng trong hệ thống Agribank, tổng số 116 câu:",,,,,,,
1,"Khi Agribank nơi cho vay thực hiện cho vay bắt buộc để thực hiện nghĩa vụ bảo lãnh thì?",Số dư nợ gốc giải ngân cho vay bắt buộc đó là nợ quá hạn,Số dư nợ gốc giải ngân cho vay bắt buộc đó là nợ đến hạn.,Số dư nợ gốc giải ngân cho vay bắt buộc đó là nợ cần chú ý (nhóm 2).,Số dư nợ gốc giải ngân cho vay bắt buộc đó là nợ xử lý rủi ro.,1,Điểm c Khoản 2 Điều 62 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
2,"Khi thực hiện tạm ngừng cho vay, chấm dứt cho vay, thu hồi nợ trước hạn Agribank nơi cho vay thông báo cho khách hàng tối thiểu nội dung gì?","Thời điểm tạm ngừng/chấm dứt cho vay, thu hồi nợ trước hạn; Số dư nợ gốc bị thu hồi trước hạn;", Thời điểm chuyển nợ quá hạn. ,Lãi suất áp dụng đối với dư nợ gốc bị thu hồi trước hạn; các biện pháp sẽ áp dụng để thu hồi nợ cho vay.,Tất cả đáp án trên.,4,Điểm a Khoản 3 Điều 62 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
3,"Khi chuyển nợ quá hạn, Agribank nơi cho vay thông báo cho khách hàng nội dung tối thiểu nào?",Số dư nợ gốc quá hạn.,Thời điểm chuyển quá hạn.,"Lãi suất áp dụng đối với dư nợ gốc bị quá hạn, lãi chậm trả và yêu cầu khách hàng thực hiện các biện pháp trả nợ.",Tất cả đáp án trên.,4,Điểm b Khoản 3 Điều 62 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
4,"Khi chuyển nợ quá hạn, Agribank nơi cho vay thông báo cho khách hàng nội dung tối thiểu nào?","Số dư nợ gốc quá hạn, thời điểm chuyển quá hạn, lãi suất áp dụng đối với dư nợ gốc quá hạn, lãi chậm trả và yêu cầu khách hàng thực hiện các biện pháp trả nợ","Số dư nợ gốc quá hạn, lãi suất áp dụng đối với dư nợ gốc quá hạn.","Số dư nợ gốc quá hạn, lãi suất áp dụng đối với dư nợ gốc quá hạn và yêu cầu khách hàng thực hiện các biện pháp trả nợ.","Số dư nợ gốc quá hạn, thời điểm chuyển quá hạn, lãi suất áp dụng đối với dư nợ gốc quá hạn, lãi chậm trả.",1,Điểm b Khoản 3 Điều 62 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
5,"Tại Agribank nơi cho vay, Người kiểm soát khoản vay đôn đốc, giám sát việc thực hiện kiểm tra của Người quản lý nợ. Người kiểm soát khoản vay có thể?",Trực tiếp kiểm tra khi thấy cần thiết,Không được kiểm tra khách hàng.,Trực tiếp giám sát khi thấy cần thiết.,Không được giám sát khách hàng.,1,Điều 63 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
6,"Tại Agribank nơi cho vay, thời gian kiểm tra tình hình hoạt động kinh doanh của khách hàng cá nhân như thế nào?",Ít nhất 1 lần trong vòng 3 tháng kể từ ngày kiểm tra gần nhất.,Ít nhất 1 lần trong vòng 6 tháng kể từ ngày kiểm tra gần nhất.,Ít nhất 1 lần trong vòng 9 tháng kể từ ngày kiểm tra gần nhất.,Ít nhất 1 lần trong vòng 12 tháng kể từ ngày kiểm tra gần nhất,4,Tiết ii Điểm b Khoản 1 Điều 63 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
7,Việc kiểm tra sử dụng vốn vay đối với pháp nhân phải được thực hiện chậm nhất trong vòng bao nhiêu ngày?,10 ngày sau khi giải ngân vốn vay.,15 ngày sau khi giải ngân vốn vay.,20 ngày sau khi giải ngân vốn vay.,30 ngày kể từ ngày giải ngân vốn vay,4,Tiết i Khoản 1 Điều 63 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
8,"Trong thời gian duy trì hạn mức, khách hàng có nhu cầu điều chỉnh hạn mức thì thực hiện như thế nào?",Gửi thông báo đến Agribank nơi cho vay.,Lập giấy đề nghị gửi Agribank nơi cho vay,Gọi điện cho người quản lý khoản vay.,Gọi điện và gửi thông báo đến Agribank nơi cho vay.,2,Điểm a Khoản 1 Điều 20 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
9,Agribank phải kiểm tra sau khi khách hàng nhận tiền vay gồm các nội dung nào?,"Kiểm tra sử dụng vốn vay, kiểm tra tình hình hoạt động kinh doanh và đánh giá khả năng trả nợ, kiểm tra tài sản bảo đảm, đối chiếu nợ vay",Kiểm tra sử dụng vốn vay đúng mục đích ghi trong hợp đồng tín dụng.,Kiểm tra để đánh giá khả năng trả nợ.,"Kiểm tra tình hình hoạt động kinh doanh và đánh giá khả năng trả nợ, kiểm tra tài sản bảo đảm, đối chiếu dư nợ.",1, Điều 63 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
10,Nội dung kiểm tra sử dụng vốn vay của Agribank nơi cho vay gồm các nội dung nào?,"Việc sử dụng vốn vay theo mục đích đã ghi trong HĐTD và giấy nhận nợ như chứng từ chuyển tiền, tài liệu về cung cấp hàng hóa, dịch vụ, việc bảo đảm thực hiện nghĩa vụ (hợp đồng kinh tế, hóa đơn mua bán hàng hóa và cung ứng dịch vụ, sổ kho, phiếu nhập kho...), về kho hàng hóa",Việc sử dụng vốn vay theo mục đích đã ghi trong HĐTD. ,"Việc sử dụng vốn vay theo mục đích đã ghi trong HĐTD và giấy nhận nợ, phương án sử dụng vốn vay.","Việc sử dụng vốn vay theo mục đích đã ghi trong HĐTD và giấy nhận nợ như chứng từ chuyển tiền, tài liệu về cung cấp hàng hóa, dư nợ, tình hình tài chính, đánh giá tiến độ và khả năng trả nợ.",1,Điểm a Khoản 2 Điều 63 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
11,Nội dung kiểm tra tình hình hoạt động kinh doanh tại Agribank nơi cho vay gồm các nội dung nào?,"Dư nợ vay theo mục đích đã ghi trong HĐTD và giấy nhận nợ, phương án sử dụng vốn vay, tình hình tài chính, đánh giá tiến độ và khả năng trả nợ; Xác định mức độ thiệt hại đối với phương án sử dụng vốn của khách hàng khi xảy ra rủi ro.","Dư nợ vay, số lãi phải trả đến ngày kiểm tra; đánh giá tiến độ và khả năng trả nợ; đánh giá phương án sử dụng vốn và khả năng trả nợ của khách hàng vay vốn; Thu thập thông tin chấm điểm xếp hạng khách hàng theo quy định của Agribank; Xác định mức độ thiệt hại đối với phương án sử dụng vốn của khách hàng khi xảy ra rủi ro.","Dư nợ vay, số lãi phải trả đến ngày kiểm tra; Tình hình tài chính; đánh giá tiến độ và khả năng trả nợ; Xác định mức độ thiệt hại đối với phương án sử dụng vốn của khách hàng khi xảy ra rủi ro; Các nội dung khác (nếu có).","Dư nợ vay, số lãi phải trả đến ngày kiểm tra; Tình hình tài chính; đánh giá tiến độ và khả năng trả nợ; Biện pháp tổ chức triển khai và tiến độ thực hiện dự án, phương án; đánh giá phương án sử dụng vốn và khả năng trả nợ của khách hàng; Thu thập thông tin xếp hạng khách hàng theo quy định của Agribank; Các nội dung khác (nếu có)",4,Điểm b Khoản 2 Điều 63 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
12,"Theo quy định hiện hành của Tổng giám đốc, Agribank nơi cho vay phải thực hiện đối chiếu dư nợ đối với khách hàng pháp nhân như thế nào?",100% khách hàng pháp nhân,100% khách hàng pháp nhân có dư nợ từ 5 tỷ đồng trở lên.,100% khách hàng pháp nhân có dư nợ từ 10 tỷ đồng trở lên.,100% khách hàng pháp nhân có dư nợ từ 15 tỷ đồng trở lên.,1,Điểm a Khoản 5 Điều 63 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
13,"Theo quy định của Tổng giám đốc, Agribank nơi cho vay phải thực hiện đối chiếu dư nợ đối với khách hàng cá nhân như thế nào?",100% khách hàng cá nhân có dư nợ từ 500 triệu đồng trở lên.,Tối thiểu 50% khách hàng cá nhân có dư nợ từ 200 triệu đồng đến dưới  500 triệu đồng.,Tối thiểu 10% khách hàng cá nhân có dư nợ dưới 200 triệu đồng.,Tất cả đáp án trên,4,Điểm a Khoản 5 Điều 63 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
14,"Theo quy định hiện hành của Tổng giám đốc, việc đối chiếu trực tiếp phải thực hiện theo nguyên tắc nào?",Người quản lý nợ không trực tiếp đối chiếu khoản vay đó,Người quản lý nợ được trực tiếp đối chiếu khoản vay đó.,Người thẩm định và người quản lý nợ cùng trực tiếp đối chiếu với khách hàng. ,Người quan hệ khách hàng và Người quản lý nợ trực tiếp đối chiếu khoản vay đó.,1,Điểm b Khoản 5 Điều 63 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
15,Đối chiếu xác nhận nợ vay hiện hành theo các hình thức nào?,"Đối chiếu trực tiếp, bằng thư gửi qua bưu điện, thư điện tử,...",Đối chiếu trực tiếp.,Đối chiếu gián tiếp.,"Đối chiếu bằng Thư qua bưu điện để bảo đảm bí mật, khách quan.",1,Điểm c Khoản 5 Điều 63 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
16,Giám sát tại Agribank nơi cho vay gồm các nội dung gì?,"Giám sát tình hình sử dụng vốn vay, tình hình trả nợ, việc thực hiện các điều kiện cho vay và thỏa thuận tại HĐTD. Theo dõi chấm điểm, xếp hạng tín dụng nội bộ của khách hàng HTXH và diễn biến trạng thái khoản vay theo nhóm nợ. Các nội dung khác (nếu thấy cần thiết).","Giám sát tình hình sử dụng vốn vay. Giám sát tình hình hoạt động kinh doanh (doanh thu, lợi nhuận), tình hình tài chính và khả năng trả nợ Ngân hàng. Theo dõi chấm điểm, xếp hạng tín dụng nội bộ của khách hàng HTXH và diễn biến trạng thái khoản vay theo nhóm nợ.","Giám sát tình hình sử dụng vốn vay, tình hình trả nợ, việc thực hiện các điều kiện cho vay và thỏa thuận tại HĐTD; Giám sát tình hình hoạt động kinh doanh (doanh thu, lợi nhuận), tình hình tài chính và khả năng trả nợ Ngân hàng; Giám sát tiến độ góp vốn (trường hợp góp vốn nhiều lần), việc thực hiện nghĩa vụ dân sự theo hợp đồng bảo đảm thực hiện nghĩa vụ đã ký kết; Theo dõi chấm điểm, xếp hạng tín dụng nội bộ của khách hàng trên HTXH và diễn biến trạng thái khoản vay theo nhóm nợ; Các nội dung khác (nếu thấy cần thiết)","Giám sát tình hình sử dụng vốn vay. Giám sát tình hình hoạt động kinh doanh (doanh thu, lợi nhuận). Theo dõi chấm điểm, xếp hạng tín dụng nội bộ của khách hàng trên hệ thống xếp hạng nội bộ và diễn biến trạng thái khoản vay theo nhóm nợ.",3,Khoản 1 Điều 64 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
17,Người quản lý nợ tại Agribank nơi cho vay thực hiện những công việc nào sau đây?,"Đôn đốc khách hàng trả nợ, giám sát và đề xuất xử lý qua giám sát","Đôn đốc khách hàng trả nợ, kiểm tra việc giám sát.","Đôn đốc khách hàng trả nợ, quyết định xử lý qua giám sát.","Đôn đốc khách hàng trả nợ, giám sát, quyết định xử lý qua giám sát.",1,Điểm b Khoản 1 Điều 60; Điều 64 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
18,"Khách hàng là Doanh nghiệp tư nhân được đánh giá có tài chính minh bạch, lành mạnh để áp dụng lãi suất cho vay tối đa theo quy định của NHNN phải đáp ứng các tiêu chí nào?",Xếp  hạng khách hàng từ A1 đến A4 theo quy định xếp hạng tín dụng nội bộ của Agribank.,Không có nợ nhóm 2 trở lên trong 36 tháng liền kề thời điểm vay vốn (khách hàng phải có quan hệ tín dụng với Agribank liên tục 36 tháng gần nhất tại thời điểm xét duyệt cho vay).,Vốn đối ứng tham gia tối thiếu 10%/Tổng nhu cầu vốn. Báo cáo tài chính năm gần nhất phải được kiểm toán và không có yếu tố ngoại trừ trọng yếu.,Tất cả đáp án trên,4,Mục 2 PL số 02/TCMB-QĐ theo QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
19,"Việc thẩm định lại khoản vay tại Agribank nơi cho vay do ai quyết định?","Người có thẩm quyền tại Agribank nơi cho vay quyết định việc có thẩm định lại hoặc không thẩm định lại, thẩm định lại một/một số hoặc toàn bộ kết quả thẩm định",Phải thẩm định lại tất cả các điều kiện vay vốn (thẩm định lại toàn bộ).,Trưởng phòng khách hàng tại Agribank nơi cho vay quyết định việc có thẩm định lại toàn bộ hoặc thẩm định lại một phần nội dung khoản vay trong phạm vi  thẩm quyền của Agribank nơi cho vay.,Người có thẩm quyền tại Agribank nơi vượt thẩm quyền quyết định việc có thẩm định lại toàn bộ hoặc thẩm định lại một phần nội dung khoản vay trong phạm vi  thẩm quyền của Agribank nơi cho vay.,1,Điểm a Khoản 1 Điều 40 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
20,Cho vay theo phương thức hạn mức quy mô nhỏ đối với cá nhân nhằm mục đích nào?,"Giảm thiểu thủ tục, hồ sơ đối với khách hàng và ngân hàng.",Ngân hàng thẩm định một cách chủ động.,Góp phần thúc đẩy việc sử dụng dịch vụ ngân hàng thông qua áp dụng cho vay thấu chi.,Tất cả đáp án trên,4,Điều 22 đến Điều 26 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
21,"Cho vay thông qua phát hành thẻ tín dụng, thấu chi trong phương thức hạn mức quy mô nhỏ đối với cá nhân nhằm mục đích nào?",Giải quyết kịp thời nhu cầu vốn đối với khách hàng.,Góp phần hạn chế “tín dụng đen”.,Góp phần thúc đẩy việc sử dụng dịch vụ ngân hàng thông qua áp dụng cho vay thấu chi.,Tất cả đáp án trên,4,Điều 22 đến Điều 26 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
22,Nợ có vấn đề là gì?,"Nợ có vấn đề là các khoản nợ của khách hàng không thu hồi được hoặc có khả năng không thu hồi được đầy đủ, đúng hạn theo thỏa thuận trong Hợp đồng thế chấp.","Nợ có vấn đề là các khoản nợ của khách hàng được phân loại vào nhóm nợ từ nhóm 2 trở lên, khoản nợ cơ cấu lại thời hạn trả nợ, miễn, giảm lãi, phí được giữ nguyên nhóm nợ, khoản nợ đã được xử lý rủi ro bằng nguồn dự phòng của Agribank, khoản nợ đã bán cho VAMC thanh toán bằng trái phiếu đặc biệt (nếu có)","Nợ có vấn đề là các khoản nợ của khách hàng không thu hồi được, khoản nợ cơ cấu lại thời hạn trả nợ, miễn, giảm lãi, phí được giữ nguyên nhóm nợ, khoản nợ đã được xử lý rủi ro bằng nguồn dự phòng của Agribank, khoản nợ đã bán cho VAMC thanh toán bằng trái phiếu đặc biệt (nếu có).","Nợ có vấn đề là các khoản nợ của khách hàng không thu hồi được, khoản nợ cơ cấu lại thời hạn trả nợ được giữ nguyên nhóm nợ, khoản nợ đã được xử lý rủi ro bằng nguồn dự phòng của Agribank, khoản nợ đã bán cho VAMC thanh toán bằng trái phiếu đặc biệt (nếu có).",2,Khoản 14 Điều 3 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
23,Kiểm soát viên là gì?,Kiểm soát viên là người được giao nhiệm vụ kiểm tra. Kiểm soát viên có thể là Lãnh đạo chi nhánh/Phòng/Tổ kế toán ngân quỹ hoặc nhân viên có đủ năng lực tại Agribank nơi cho vay.,"Kiểm soát viên là người được giao nhiệm vụ kiểm soát, phê duyệt giao dịch giải ngân. Kiểm soát viên là Lãnh đạo Phòng/Tổ kế toán ngân quỹ hoặc người được phân công thực hiện nhiệm vụ tại Agribank nơi cho vay","Kiểm soát viên là người được giao nhiệm vụ kiểm tra, kiểm soát. Kiểm soát viên có thể là Lãnh đạo chi nhánh/Phòng hoặc nhân viên có đủ năng lực tại Agribank nơi cho vay.","Kiểm soát viên là người được giao nhiệm vụ kiểm tra, kiểm soát, phê duyệt giao dịch. Kiểm soát viên có thể là Lãnh đạo chi nhánh hoặc nhân viên có đủ năng lực tại Agribank nơi cho vay.",2,Khoản 12 Điều 3 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
24," Lãi suất quá hạn là gì?",Agribank nơi cho vay thỏa thuận với khách hàng thỏa thuận về lãi quá hạn nhưng không vượt quá 150% lãi suất cho vay trong hạn tại thời điểm chuyển nợ quá hạn, Agribank nơi cho vay thỏa thuận với khách hàng về lãi suất quá hạn tối đa không vượt quá 100% lãi suất cho vay trong hạn tại thời điểm chuyển nợ quá hạn., Agribank nơi cho vay thỏa thuận với khách hàng về lãi suất quá hạn tối đa không vượt quá 150% lãi suất cho vay trong hạn tại thời điểm ký kết hợp đồng tín dụng., Agribank nơi cho vay thỏa thuận với khách hàng về lãi suất quá hạn tối đa không vượt quá 150% lãi suất cho vay trong hạn tại thời điểm cho vay.,1,Khoản 2  Điều 10 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
25,"Bộ hồ sơ vay vốn phân theo các khâu thuộc quy trình cho vay nào?",Hồ sơ trong giai đoạn xét duyệt cho vay.,Hồ sơ trong giai đoạn giải ngân vốn vay.,"Hồ sơ trong giai đoạn thu nợ, quản lý nợ, xử lý nợ cho vay.",Tất cả đáp án trên,4,Khoản 2 Điều 13 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
26,"Đối với cho vay theo hạn mức, hãy chỉ ra căn cứ xác định hạn mức?","Nhu cầu sử dụng vốn, bảo lãnh, mở L/C và các hình thức cấp tín dụng khác; vốn đối ứng của khách hàng. Khả năng tài chính của khách hàng. Giá trị TSBĐ (trường hợp cho vay có bảo đảm bằng tài sản) ","Nhu cầu sử dụng vốn, bảo lãnh, mở L/C và các hình thức cấp tín dụng khác; vốn đối ứng của khách hàng. Giá trị TSBĐ (trường hợp cho vay có bảo đảm bằng tài sản). ","Nhu cầu sử dụng vốn, bảo lãnh, mở L/C và các hình thức cấp tín dụng khác; Khả năng tài chính của khách hàng; Giá trị TSBĐ (trường hợp cho vay có bảo đảm bằng tài sản). ","Nhu cầu sử dụng vốn, bảo lãnh, mở L/C và các hình thức cấp tín dụng khác; vốn đối ứng của khách hàng; Khả năng tài chính của khách hàng; Giá trị TSBĐ (trường hợp cho vay có bảo đảm bằng tài sản); Các giới hạn cấp tín dụng và khả năng nguồn vốn của Agribank.",4,Điều 17 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
27,Khi giải ngân vốn vay Agribank nơi cho vay phải thực hiện nhiệm vụ gì?,"Mỗi lần giải ngân vốn vay, Agribank nơi cho vay phải rà soát điều kiện giải ngân và hồ sơ giải ngân đáp ứng các điều kiện theo quy định hiện hành. ","Mỗi lần giải ngân vốn vay, Agribank nơi cho vay phải rà soát, đánh giá nhu cầu vay vốn, điều kiện giải ngân.","Mỗi lần giải ngân vốn vay, Agribank nơi cho vay phải rà soát nhu cầu vay vốn và hồ sơ giải ngân đáp ứng các điều kiện theo quy định hiện hành.","Mỗi lần giải ngân vốn vay, Agribank nơi cho vay phải rà soát, đánh giá nhu cầu vay vốn, hồ sơ giải ngân đáp ứng các điều kiện theo quy định hiện hành",4,Khoản 1 Điều 19 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
